        dist	         A_i	         B_i	         C_i	         D_i	           H	          OH	          pH	        gA_i	        gB_i	        gC_i	        gD_i	   potential	     current	        time	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  1.0012e+01	  9.9884e+00	  5.0748e-07	  2.4257e-02	  9.2946e+00	  0.0000e+00	  0.0000e+00	  9.0186e-01	  9.0186e-01	  9.7404e+01	 -1.2434e-03	  4.0000e+00	
  2.5000e-02	  2.1770e-02	  2.3537e-02	  1.0161e+01	  8.2815e+00	  6.5676e-09	  1.8769e+00	  1.1183e+01	  9.0118e-01	  9.0118e-01	  9.0118e-01	  9.0118e-01	  1.3357e+00	 -1.2578e-03	  5.0000e+00	
  7.5000e-02	  1.0000e-96	  7.6280e-04	  1.0355e+01	  9.5865e+00	  1.6080e-08	  7.6768e-01	  1.0794e+01	  0.0000e+00	  9.0049e-01	  9.0049e-01	  9.0049e-01	  4.4677e+00	 -1.2578e-03	  5.0000e+00	
  1.2500e-01	  1.0000e-96	  1.7743e-05	  1.0116e+01	  9.8655e+00	  4.9241e-08	  2.5020e-01	  1.0308e+01	  0.0000e+00	  9.0144e-01	  9.0144e-01	  9.0144e-01	  8.7639e+00	 -1.2578e-03	  5.0000e+00	
  1.7500e-01	  1.0000e-96	  2.4362e-07	  1.0021e+01	  9.9751e+00	  2.6635e-07	  4.6221e-02	  9.5746e+00	  0.0000e+00	  9.0183e-01	  9.0183e-01	  9.0183e-01	  1.3780e+01	 -1.2578e-03	  5.0000e+00	
  2.2500e-01	  1.0000e-96	  1.4601e-09	  1.0001e+01	  9.9983e+00	  3.8707e-06	  3.1800e-03	  8.4122e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  1.8994e+01	 -1.2578e-03	  5.0000e+00	
  2.7500e-01	  1.0000e-96	  1.6063e-12	  1.0000e+01	  1.0000e+01	  1.0932e-04	  1.1260e-04	  6.9613e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  2.4226e+01	 -1.2578e-03	  5.0000e+00	
  3.2500e-01	  1.0000e-96	  9.0530e-17	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  2.9457e+01	 -1.2578e-03	  5.0000e+00	
  3.7500e-01	  1.0000e-96	  3.1020e-21	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  3.4689e+01	 -1.2578e-03	  5.0000e+00	
  4.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  3.9921e+01	 -1.2578e-03	  5.0000e+00	
  4.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  4.5153e+01	 -1.2578e-03	  5.0000e+00	
  5.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  5.0384e+01	 -1.2578e-03	  5.0000e+00	
  5.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  5.5616e+01	 -1.2578e-03	  5.0000e+00	
  6.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  6.0848e+01	 -1.2578e-03	  5.0000e+00	
  6.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  6.6079e+01	 -1.2578e-03	  5.0000e+00	
  7.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  7.1311e+01	 -1.2578e-03	  5.0000e+00	
  7.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0956e-04	  1.1234e-04	  6.9603e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  7.6543e+01	 -1.2578e-03	  5.0000e+00	
  8.2500e-01	  1.0000e-96	  1.0000e-96	  9.9998e+00	  1.0000e+01	  4.4628e-04	  2.7581e-05	  6.3504e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  8.1774e+01	 -1.2578e-03	  5.0000e+00	
  8.7500e-01	  1.0000e-96	  1.0000e-96	  9.9978e+00	  1.0002e+01	  4.2660e-03	  2.8854e-06	  5.3700e+00	  0.0000e+00	  0.0000e+00	  9.0190e-01	  9.0190e-01	  8.7004e+01	 -1.2578e-03	  5.0000e+00	
  9.2500e-01	  1.0000e-96	  1.0000e-96	  9.9940e+00	  1.0007e+01	  1.3029e-02	  9.4473e-07	  4.8851e+00	  0.0000e+00	  0.0000e+00	  9.0188e-01	  9.0188e-01	  9.2214e+01	 -1.2578e-03	  5.0000e+00	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  1.0017e+01	  9.9840e+00	  3.6138e-07	  3.4065e-02	  9.4420e+00	  0.0000e+00	  0.0000e+00	  9.0184e-01	  9.0184e-01	  9.7387e+01	 -1.2578e-03	  5.0000e+00	
  2.5000e-02	  2.5879e-02	  2.8340e-02	  1.0195e+01	  8.0509e+00	  5.7585e-09	  2.1413e+00	  1.1240e+01	  9.0102e-01	  9.0102e-01	  9.0102e-01	  9.0102e-01	  1.2390e+00	 -1.2729e-03	  6.0000e+00	
  7.5000e-02	  1.0000e-96	  1.0710e-03	  1.0454e+01	  9.4712e+00	  1.2588e-08	  9.8137e-01	  1.0900e+01	  0.0000e+00	  9.0010e-01	  9.0010e-01	  9.0010e-01	  4.1208e+00	 -1.2729e-03	  6.0000e+00	
  1.2500e-01	  1.0000e-96	  3.1405e-05	  1.0187e+01	  9.7821e+00	  3.0427e-08	  4.0514e-01	  1.0517e+01	  0.0000e+00	  9.0116e-01	  9.0116e-01	  9.0116e-01	  8.0862e+00	 -1.2729e-03	  6.0000e+00	
  1.7500e-01	  1.0000e-96	  6.3113e-07	  1.0054e+01	  9.9376e+00	  1.0617e-07	  1.1599e-01	  9.9740e+00	  0.0000e+00	  9.0169e-01	  9.0169e-01	  9.0169e-01	  1.2910e+01	 -1.2729e-03	  6.0000e+00	
  2.2500e-01	  1.0000e-96	  7.2117e-09	  1.0008e+01	  9.9906e+00	  7.0651e-07	  1.7423e-02	  9.1509e+00	  0.0000e+00	  9.0188e-01	  9.0188e-01	  9.0188e-01	  1.8121e+01	 -1.2729e-03	  6.0000e+00	
  2.7500e-01	  1.0000e-96	  3.6639e-11	  1.0000e+01	  9.9995e+00	  1.3258e-05	  9.2843e-04	  7.8775e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  2.3410e+01	 -1.2729e-03	  6.0000e+00	
  3.2500e-01	  1.0000e-96	  3.8998e-14	  1.0000e+01	  1.0000e+01	  1.0944e-04	  1.1247e-04	  6.9608e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  2.8705e+01	 -1.2729e-03	  6.0000e+00	
  3.7500e-01	  1.0000e-96	  2.6254e-18	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  3.3999e+01	 -1.2729e-03	  6.0000e+00	
  4.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  3.9294e+01	 -1.2729e-03	  6.0000e+00	
  4.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  4.4588e+01	 -1.2729e-03	  6.0000e+00	
  5.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  4.9883e+01	 -1.2729e-03	  6.0000e+00	
  5.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  5.5178e+01	 -1.2729e-03	  6.0000e+00	
  6.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  6.0472e+01	 -1.2729e-03	  6.0000e+00	
  6.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  6.5767e+01	 -1.2729e-03	  6.0000e+00	
  7.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0952e-04	  1.1239e-04	  6.9605e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  7.1061e+01	 -1.2729e-03	  6.0000e+00	
  7.7500e-01	  1.0000e-96	  1.0000e-96	  9.9999e+00	  1.0000e+01	  2.1623e-04	  5.6924e-05	  6.6651e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  7.6356e+01	 -1.2729e-03	  6.0000e+00	
  8.2500e-01	  1.0000e-96	  1.0000e-96	  9.9986e+00	  1.0001e+01	  2.6983e-03	  4.5617e-06	  5.5689e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  8.1649e+01	 -1.2729e-03	  6.0000e+00	
  8.7500e-01	  1.0000e-96	  1.0000e-96	  9.9942e+00	  1.0005e+01	  1.1146e-02	  1.1044e-06	  4.9529e+00	  0.0000e+00	  0.0000e+00	  9.0189e-01	  9.0189e-01	  8.6930e+01	 -1.2729e-03	  6.0000e+00	
  9.2500e-01	  1.0000e-96	  1.0000e-96	  9.9905e+00	  1.0011e+01	  2.0871e-02	  5.8979e-07	  4.6804e+00	  0.0000e+00	  0.0000e+00	  9.0187e-01	  9.0187e-01	  9.2173e+01	 -1.2729e-03	  6.0000e+00	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  1.0023e+01	  9.9792e+00	  2.7296e-07	  4.5103e-02	  9.5639e+00	  0.0000e+00	  0.0000e+00	  9.0181e-01	  9.0181e-01	  9.7371e+01	 -1.2729e-03	  6.0000e+00	
  2.5000e-02	  2.9927e-02	  3.3167e-02	  1.0227e+01	  7.8396e+00	  5.1760e-09	  2.3830e+00	  1.1286e+01	  9.0088e-01	  9.0088e-01	  9.0088e-01	  9.0088e-01	  1.1673e+00	 -1.2890e-03	  7.0000e+00	
  7.5000e-02	  1.0000e-96	  1.4169e-03	  1.0545e+01	  9.3648e+00	  1.0489e-08	  1.1787e+00	  1.0979e+01	  0.0000e+00	  8.9974e-01	  8.9974e-01	  8.9974e-01	  3.8610e+00	 -1.2890e-03	  7.0000e+00	
  1.2500e-01	  1.0000e-96	  4.9184e-05	  1.0262e+01	  9.6952e+00	  2.1767e-08	  5.6668e-01	  1.0662e+01	  0.0000e+00	  9.0086e-01	  9.0086e-01	  9.0086e-01	  7.5425e+00	 -1.2890e-03	  7.0000e+00	
  1.7500e-01	  1.0000e-96	  1.2811e-06	  1.0100e+01	  9.8833e+00	  5.6770e-08	  2.1699e-01	  1.0246e+01	  0.0000e+00	  9.0151e-01	  9.0151e-01	  9.0151e-01	  1.2119e+01	 -1.2890e-03	  7.0000e+00	
  2.2500e-01	  1.0000e-96	  2.1891e-08	  1.0024e+01	  9.9718e+00	  2.3505e-07	  5.2376e-02	  9.6288e+00	  0.0000e+00	  9.0181e-01	  9.0181e-01	  9.0181e-01	  1.7256e+01	 -1.2890e-03	  7.0000e+00	
  2.7500e-01	  1.0000e-96	  2.1081e-10	  1.0003e+01	  9.9966e+00	  1.9365e-06	  6.3562e-03	  8.7130e+00	  0.0000e+00	  9.0190e-01	  9.0190e-01	  9.0190e-01	  2.2586e+01	 -1.2890e-03	  7.0000e+00	
  3.2500e-01	  1.0000e-96	  9.3004e-13	  1.0000e+01	  9.9999e+00	  4.7548e-05	  2.5887e-04	  7.3229e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  2.7946e+01	 -1.2890e-03	  7.0000e+00	
  3.7500e-01	  1.0000e-96	  9.5940e-16	  1.0000e+01	  1.0000e+01	  1.0948e-04	  1.1243e-04	  6.9607e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  3.3307e+01	 -1.2890e-03	  7.0000e+00	
  4.2500e-01	  1.0000e-96	  7.4741e-20	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  3.8669e+01	 -1.2890e-03	  7.0000e+00	
  4.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  4.4030e+01	 -1.2890e-03	  7.0000e+00	
  5.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  4.9391e+01	 -1.2890e-03	  7.0000e+00	
  5.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  5.4753e+01	 -1.2890e-03	  7.0000e+00	
  6.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  6.0114e+01	 -1.2890e-03	  7.0000e+00	
  6.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0950e-04	  1.1241e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  6.5475e+01	 -1.2890e-03	  7.0000e+00	
  7.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.3295e-04	  9.2580e-05	  6.8763e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  7.0837e+01	 -1.2890e-03	  7.0000e+00	
  7.7500e-01	  1.0000e-96	  1.0000e-96	  9.9992e+00	  1.0001e+01	  1.5925e-03	  7.7291e-06	  5.7979e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  7.6198e+01	 -1.2890e-03	  7.0000e+00	
  8.2500e-01	  1.0000e-96	  1.0000e-96	  9.9954e+00	  1.0004e+01	  8.7666e-03	  1.4041e-06	  5.0572e+00	  0.0000e+00	  0.0000e+00	  9.0190e-01	  9.0190e-01	  8.1551e+01	 -1.2890e-03	  7.0000e+00	
  8.7500e-01	  1.0000e-96	  1.0000e-96	  9.9890e+00	  1.0010e+01	  2.1051e-02	  5.8475e-07	  4.6767e+00	  0.0000e+00	  0.0000e+00	  9.0187e-01	  9.0187e-01	  8.6871e+01	 -1.2890e-03	  7.0000e+00	
  9.2500e-01	  1.0000e-96	  1.0000e-96	  9.9874e+00	  1.0016e+01	  2.8265e-02	  4.3553e-07	  4.5487e+00	  0.0000e+00	  0.0000e+00	  9.0185e-01	  9.0185e-01	  9.2134e+01	 -1.2890e-03	  7.0000e+00	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  1.0030e+01	  9.9741e+00	  2.1469e-07	  5.7348e-02	  9.6682e+00	  0.0000e+00	  0.0000e+00	  9.0178e-01	  9.0178e-01	  9.7356e+01	 -1.2890e-03	  7.0000e+00	
  2.5000e-02	  3.3919e-02	  3.8020e-02	  1.0256e+01	  7.6433e+00	  4.7323e-09	  2.6070e+00	  1.1325e+01	  9.0075e-01	  9.0075e-01	  9.0075e-01	  9.0075e-01	  1.1122e+00	 -1.3062e-03	  8.0000e+00	
  7.5000e-02	  1.0000e-96	  1.7993e-03	  1.0629e+01	  9.2662e+00	  9.0881e-09	  1.3612e+00	  1.1042e+01	  0.0000e+00	  8.9941e-01	  8.9941e-01	  8.9941e-01	  3.6618e+00	 -1.3062e-03	  8.0000e+00	
  1.2500e-01	  1.0000e-96	  7.1206e-05	  1.0334e+01	  9.6109e+00	  1.7062e-08	  7.2337e-01	  1.0768e+01	  0.0000e+00	  9.0057e-01	  9.0057e-01	  9.0057e-01	  7.1133e+00	 -1.3062e-03	  8.0000e+00	
  1.7500e-01	  1.0000e-96	  2.2405e-06	  1.0156e+01	  9.8182e+00	  3.6449e-08	  3.3813e-01	  1.0438e+01	  0.0000e+00	  9.0128e-01	  9.0128e-01	  9.0128e-01	  1.1433e+01	 -1.3062e-03	  8.0000e+00	
  2.2500e-01	  1.0000e-96	  5.0820e-08	  1.0053e+01	  9.9389e+00	  1.0833e-07	  1.1367e-01	  9.9653e+00	  0.0000e+00	  9.0170e-01	  9.0170e-01	  9.0170e-01	  1.6424e+01	 -1.3062e-03	  8.0000e+00	
  2.7500e-01	  1.0000e-96	  7.3925e-10	  1.0011e+01	  9.9877e+00	  5.3915e-07	  2.2832e-02	  9.2683e+00	  0.0000e+00	  9.0187e-01	  9.0187e-01	  9.0187e-01	  2.1755e+01	 -1.3062e-03	  8.0000e+00	
  3.2500e-01	  1.0000e-96	  6.1095e-12	  1.0001e+01	  9.9988e+00	  5.6575e-06	  2.1756e-03	  8.2474e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  2.7177e+01	 -1.3062e-03	  8.0000e+00	
  3.7500e-01	  1.0000e-96	  2.3889e-14	  1.0000e+01	  1.0000e+01	  1.0328e-04	  1.1918e-04	  6.9860e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  3.2610e+01	 -1.3062e-03	  8.0000e+00	
  4.2500e-01	  1.0000e-96	  2.3932e-17	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  3.8043e+01	 -1.3062e-03	  8.0000e+00	
  4.7500e-01	  1.0000e-96	  2.1128e-21	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  4.3476e+01	 -1.3062e-03	  8.0000e+00	
  5.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  4.8909e+01	 -1.3062e-03	  8.0000e+00	
  5.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  5.4341e+01	 -1.3062e-03	  8.0000e+00	
  6.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  5.9774e+01	 -1.3062e-03	  8.0000e+00	
  6.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.1318e-04	  1.0875e-04	  6.9462e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  6.5207e+01	 -1.3062e-03	  8.0000e+00	
  7.2500e-01	  1.0000e-96	  1.0000e-96	  9.9995e+00	  1.0000e+01	  8.6973e-04	  1.4152e-05	  6.0606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  7.0640e+01	 -1.3062e-03	  8.0000e+00	
  7.7500e-01	  1.0000e-96	  1.0000e-96	  9.9966e+00	  1.0003e+01	  6.4504e-03	  1.9082e-06	  5.1904e+00	  0.0000e+00	  0.0000e+00	  9.0190e-01	  9.0190e-01	  7.6069e+01	 -1.3062e-03	  8.0000e+00	
  8.2500e-01	  1.0000e-96	  1.0000e-96	  9.9898e+00	  1.0009e+01	  1.9571e-02	  6.2897e-07	  4.7084e+00	  0.0000e+00	  0.0000e+00	  9.0187e-01	  9.0187e-01	  8.1470e+01	 -1.3062e-03	  8.0000e+00	
  8.7500e-01	  1.0000e-96	  1.0000e-96	  9.9835e+00	  1.0015e+01	  3.1584e-02	  3.8976e-07	  4.5005e+00	  0.0000e+00	  0.0000e+00	  9.0185e-01	  9.0185e-01	  8.6811e+01	 -1.3062e-03	  8.0000e+00	
  9.2500e-01	  1.0000e-96	  1.0000e-96	  9.9854e+00	  1.0020e+01	  3.3977e-02	  3.6232e-07	  4.4688e+00	  0.0000e+00	  0.0000e+00	  9.0183e-01	  9.0183e-01	  9.2093e+01	 -1.3062e-03	  8.0000e+00	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  1.0037e+01	  9.9691e+00	  1.7569e-07	  7.0083e-02	  9.7553e+00	  0.0000e+00	  0.0000e+00	  9.0175e-01	  9.0175e-01	  9.7341e+01	 -1.3062e-03	  8.0000e+00	
  2.5000e-02	  3.7856e-02	  4.2897e-02	  1.0283e+01	  7.4589e+00	  4.3804e-09	  2.8172e+00	  1.1358e+01	  9.0063e-01	  9.0063e-01	  9.0063e-01	  9.0063e-01	  1.0688e+00	 -1.3247e-03	  9.0000e+00	
  7.5000e-02	  1.0000e-96	  2.2174e-03	  1.0708e+01	  9.1740e+00	  8.0804e-09	  1.5319e+00	  1.1093e+01	  0.0000e+00	  8.9910e-01	  8.9910e-01	  8.9910e-01	  3.5055e+00	 -1.3247e-03	  9.0000e+00	
  1.2500e-01	  1.0000e-96	  9.7666e-05	  1.0402e+01	  9.5317e+00	  1.4185e-08	  8.7057e-01	  1.0848e+01	  0.0000e+00	  9.0030e-01	  9.0030e-01	  9.0030e-01	  6.7745e+00	 -1.3247e-03	  9.0000e+00	
  1.7500e-01	  1.0000e-96	  3.5522e-06	  1.0216e+01	  9.7490e+00	  2.6419e-08	  4.6672e-01	  1.0578e+01	  0.0000e+00	  9.0104e-01	  9.0104e-01	  9.0104e-01	  1.0859e+01	 -1.3247e-03	  9.0000e+00	
  2.2500e-01	  1.0000e-96	  9.9400e-08	  1.0092e+01	  9.8927e+00	  6.1713e-08	  1.9960e-01	  1.0210e+01	  0.0000e+00	  9.0154e-01	  9.0154e-01	  9.0154e-01	  1.5657e+01	 -1.3247e-03	  9.0000e+00	
  2.7500e-01	  1.0000e-96	  1.9522e-09	  1.0027e+01	  9.9691e+00	  2.1411e-07	  5.7499e-02	  9.6694e+00	  0.0000e+00	  9.0180e-01	  9.0180e-01	  9.0180e-01	  2.0930e+01	 -1.3247e-03	  9.0000e+00	
  3.2500e-01	  1.0000e-96	  2.4407e-11	  1.0004e+01	  9.9949e+00	  1.2957e-06	  9.4998e-03	  8.8875e+00	  0.0000e+00	  9.0189e-01	  9.0189e-01	  9.0189e-01	  2.6396e+01	 -1.3247e-03	  9.0000e+00	
  3.7500e-01	  1.0000e-96	  1.7634e-13	  1.0000e+01	  9.9997e+00	  1.8828e-05	  6.5374e-04	  7.7252e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  3.1902e+01	 -1.3247e-03	  9.0000e+00	
  4.2500e-01	  1.0000e-96	  6.2191e-16	  1.0000e+01	  1.0000e+01	  1.1010e-04	  1.1180e-04	  6.9582e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  3.7412e+01	 -1.3247e-03	  9.0000e+00	
  4.7500e-01	  1.0000e-96	  6.0624e-19	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  9.0191e-01	  4.2921e+01	 -1.3247e-03	  9.0000e+00	
  5.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  4.8431e+01	 -1.3247e-03	  9.0000e+00	
  5.7500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.0949e-04	  1.1242e-04	  6.9606e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  5.3941e+01	 -1.3247e-03	  9.0000e+00	
  6.2500e-01	  1.0000e-96	  1.0000e-96	  1.0000e+01	  1.0000e+01	  1.1002e-04	  1.1188e-04	  6.9585e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  5.9450e+01	 -1.3247e-03	  9.0000e+00	
  6.7500e-01	  1.0000e-96	  1.0000e-96	  9.9998e+00	  1.0000e+01	  4.4224e-04	  2.7832e-05	  6.3543e+00	  0.0000e+00	  0.0000e+00	  9.0191e-01	  9.0191e-01	  6.4960e+01	 -1.3247e-03	  9.0000e+00	
  7.2500e-01	  1.0000e-96	  1.0000e-96	  9.9977e+00	  1.0002e+01	  4.4773e-03	  2.7491e-06	  5.3490e+00	  0.0000e+00	  0.0000e+00	  9.0190e-01	  9.0190e-01	  7.0467e+01	 -1.3247e-03	  9.0000e+00	
  7.7500e-01	  1.0000e-96	  1.0000e-96	  9.9911e+00	  1.0008e+01	  1.7034e-02	  7.2263e-07	  4.7687e+00	  0.0000e+00	  0.0000e+00	  9.0188e-01	  9.0188e-01	  7.5955e+01	 -1.3247e-03	  9.0000e+00	
  8.2500e-01	  1.0000e-96	  1.0000e-96	  9.9826e+00	  1.0016e+01	  3.3390e-02	  3.6868e-07	  4.4764e+00	  0.0000e+00	  0.0000e+00	  9.0185e-01	  9.0185e-01	  8.1383e+01	 -1.3247e-03	  9.0000e+00	
  8.7500e-01	  1.0000e-96	  1.0000e-96	  9.9795e+00	  1.0019e+01	  3.9276e-02	  3.1344e-07	  4.4059e+00	  0.0000e+00	  0.0000e+00	  9.0184e-01	  9.0184e-01	  8.6734e+01	 -1.3247e-03	  9.0000e+00	
  9.2500e-01	  1.0000e-96	  1.0000e-96	  9.9845e+00	  1.0023e+01	  3.7863e-02	  3.2515e-07	  4.4218e+00	  0.0000e+00	  0.0000e+00	  9.0182e-01	  9.0182e-01	  9.2042e+01	 -1.3247e-03	  9.0000e+00	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  1.0044e+01	  9.9646e+00	  1.4977e-07	  8.2214e-02	  9.8246e+00	  0.0000e+00	  0.0000e+00	  9.0172e-01	  9.0172e-01	  9.7326e+01	 -1.3247e-03	  9.0000e+00	
